user_id,parent_asin,rating,timestamp,history
AF2BLE54TEMGZ546U763ZHZRXC4A,B08L3J4FB9,5.0,1608561747997,B07LCHCD6Q B07R3BMYBG B0855L611L B0859CYSTM B086SSHLWT B088GWCVVJ B083BGJ4P9 B08C37KWRR B08BB3P4VQ B07VDCD17L B08GJJ5RV9 B08KGVBW41 B07MZT83KK B07PCGSFGQ B086TS3BKQ B07NPCT6L5 B07YNDWRCB
AF2BLE54TEMGZ546U763ZHZRXC4A,B08JCX3DL7,4.0,1610155682447,B07LCHCD6Q B07R3BMYBG B0855L611L B0859CYSTM B086SSHLWT B088GWCVVJ B083BGJ4P9 B08C37KWRR B08BB3P4VQ B07VDCD17L B08GJJ5RV9 B08KGVBW41 B07MZT83KK B07PCGSFGQ B086TS3BKQ B07NPCT6L5 B07YNDWRCB B08L3J4FB9
AF2BLE54TEMGZ546U763ZHZRXC4A,B07YS9W97B,5.0,1610819341130,B07LCHCD6Q B07R3BMYBG B0855L611L B0859CYSTM B086SSHLWT B088GWCVVJ B083BGJ4P9 B08C37KWRR B08BB3P4VQ B07VDCD17L B08GJJ5RV9 B08KGVBW41 B07MZT83KK B07PCGSFGQ B086TS3BKQ B07NPCT6L5 B07YNDWRCB B08L3J4FB9 B08JCX3DL7
AF2BLE54TEMGZ546U763ZHZRXC4A,B01N7A5AGF,5.0,1612028228543,B07LCHCD6Q B07R3BMYBG B0855L611L B0859CYSTM B086SSHLWT B088GWCVVJ B083BGJ4P9 B08C37KWRR B08BB3P4VQ B07VDCD17L B08GJJ5RV9 B08KGVBW41 B07MZT83KK B07PCGSFGQ B086TS3BKQ B07NPCT6L5 B07YNDWRCB B08L3J4FB9 B08JCX3DL7 B07YS9W97B
AF2BLE54TEMGZ546U763ZHZRXC4A,B08MRRNL18,5.0,1615396787027,B07LCHCD6Q B07R3BMYBG B0855L611L B0859CYSTM B086SSHLWT B088GWCVVJ B083BGJ4P9 B08C37KWRR B08BB3P4VQ B07VDCD17L B08GJJ5RV9 B08KGVBW41 B07MZT83KK B07PCGSFGQ B086TS3BKQ B07NPCT6L5 B07YNDWRCB B08L3J4FB9 B08JCX3DL7 B07YS9W97B B01N7A5AGF
AF2BLE54TEMGZ546U763ZHZRXC4A,B08NJ5BTWG,5.0,1617647825323,B07LCHCD6Q B07R3BMYBG B0855L611L B0859CYSTM B086SSHLWT B088GWCVVJ B083BGJ4P9 B08C37KWRR B08BB3P4VQ B07VDCD17L B08GJJ5RV9 B08KGVBW41 B07MZT83KK B07PCGSFGQ B086TS3BKQ B07NPCT6L5 B07YNDWRCB B08L3J4FB9 B08JCX3DL7 B07YS9W97B B01N7A5AGF B08MRRNL18
AF2BLE54TEMGZ546U763ZHZRXC4A,B07RBSLNFR,5.0,1618154434194,B07LCHCD6Q B07R3BMYBG B0855L611L B0859CYSTM B086SSHLWT B088GWCVVJ B083BGJ4P9 B08C37KWRR B08BB3P4VQ B07VDCD17L B08GJJ5RV9 B08KGVBW41 B07MZT83KK B07PCGSFGQ B086TS3BKQ B07NPCT6L5 B07YNDWRCB B08L3J4FB9 B08JCX3DL7 B07YS9W97B B01N7A5AGF B08MRRNL18 B08NJ5BTWG
AF2BLE54TEMGZ546U763ZHZRXC4A,B08QVJ4NVD,5.0,1618246231408,B07LCHCD6Q B07R3BMYBG B0855L611L B0859CYSTM B086SSHLWT B088GWCVVJ B083BGJ4P9 B08C37KWRR B08BB3P4VQ B07VDCD17L B08GJJ5RV9 B08KGVBW41 B07MZT83KK B07PCGSFGQ B086TS3BKQ B07NPCT6L5 B07YNDWRCB B08L3J4FB9 B08JCX3DL7 B07YS9W97B B01N7A5AGF B08MRRNL18 B08NJ5BTWG B07RBSLNFR
AF2BLE54TEMGZ546U763ZHZRXC4A,B084WP4XS8,5.0,1620487703457,B07LCHCD6Q B07R3BMYBG B0855L611L B0859CYSTM B086SSHLWT B088GWCVVJ B083BGJ4P9 B08C37KWRR B08BB3P4VQ B07VDCD17L B08GJJ5RV9 B08KGVBW41 B07MZT83KK B07PCGSFGQ B086TS3BKQ B07NPCT6L5 B07YNDWRCB B08L3J4FB9 B08JCX3DL7 B07YS9W97B B01N7A5AGF B08MRRNL18 B08NJ5BTWG B07RBSLNFR B08QVJ4NVD
AF2BLE54TEMGZ546U763ZHZRXC4A,B08DK4NDM3,4.0,1621265725765,B07LCHCD6Q B07R3BMYBG B0855L611L B0859CYSTM B086SSHLWT B088GWCVVJ B083BGJ4P9 B08C37KWRR B08BB3P4VQ B07VDCD17L B08GJJ5RV9 B08KGVBW41 B07MZT83KK B07PCGSFGQ B086TS3BKQ B07NPCT6L5 B07YNDWRCB B08L3J4FB9 B08JCX3DL7 B07YS9W97B B01N7A5AGF B08MRRNL18 B08NJ5BTWG B07RBSLNFR B08QVJ4NVD B084WP4XS8
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B081M5R5L5,5.0,1580258795459,
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B07XVNJFNF,5.0,1583543347297,B081M5R5L5
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B082MDFNZM,5.0,1584189354507,B081M5R5L5 B07XVNJFNF
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B07VQR3W3Z,5.0,1586595584020,B081M5R5L5 B07XVNJFNF B082MDFNZM
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B07Z548TKH,5.0,1597266333567,B081M5R5L5 B07XVNJFNF B082MDFNZM B07VQR3W3Z
AGD25H7BIT2JUXSIOPYCYB23J3ZQ,B076DBLG1K,3.0,1570467139954,
AGD25H7BIT2JUXSIOPYCYB23J3ZQ,B01EK2F1PC,5.0,1593178632696,B076DBLG1K
AGD25H7BIT2JUXSIOPYCYB23J3ZQ,B07DKRK8ZW,5.0,1593636481145,B076DBLG1K B01EK2F1PC
AGD25H7BIT2JUXSIOPYCYB23J3ZQ,B089RLLT5C,5.0,1596361831112,B076DBLG1K B01EK2F1PC B07DKRK8ZW
AGD25H7BIT2JUXSIOPYCYB23J3ZQ,B08C24Q6LB,5.0,1596972059141,B076DBLG1K B01EK2F1PC B07DKRK8ZW B089RLLT5C
AEXGISIVX7WBUNI7UHHERVB3DF7Q,B00TK0VV68,5.0,1571877375094,
AEXGISIVX7WBUNI7UHHERVB3DF7Q,B07NPWK167,4.0,1577153617349,B00TK0VV68
AEXGISIVX7WBUNI7UHHERVB3DF7Q,B087D7MVHB,5.0,1591874117611,B00TK0VV68 B07NPWK167
AEXGISIVX7WBUNI7UHHERVB3DF7Q,B0BTJ6SYKB,5.0,1596124000250,B00TK0VV68 B07NPWK167 B087D7MVHB
AEXGISIVX7WBUNI7UHHERVB3DF7Q,B089R7S73D,5.0,1598100257381,B00TK0VV68 B07NPWK167 B087D7MVHB B0BTJ6SYKB
